,perimiter,area,red,green,blue,fruit
2,543.2619739770889,10790.5,15.458355555555556,12.493944444444445,7.081855555555556,pear
3,493.22034323215485,9620.0,13.399055555555556,10.706466666666667,5.853566666666667,pear
4,367.8650050163269,7037.5,10.25891111111111,8.197888888888889,4.577477777777778,pear
5,542.1909053325653,11093.0,15.884222222222222,13.286377777777778,8.3015,pear
6,486.29141092300415,11734.5,16.45841111111111,13.768633333333334,8.692322222222222,pear
7,527.3624783754349,10144.0,13.989711111111111,11.622866666666667,7.130411111111111,pear
8,479.8061295747757,10465.5,14.656144444444445,12.17378888888889,7.592666666666667,pear
9,443.07820761203766,8595.0,12.239177777777778,9.779866666666667,5.7077,pear
10,414.5929265022278,8802.0,12.65328888888889,10.253355555555556,6.115088888888889,pear
11,428.00713980197906,8962.5,12.669933333333335,10.23168888888889,6.1505888888888895,pear
12,417.32084834575653,9115.5,12.339722222222223,9.853733333333334,5.803733333333334,pear
13,599.019332408905,13786.0,19.535133333333334,16.65266666666667,10.748700000000001,pear
14,451.32084810733795,10112.5,13.809955555555556,11.507155555555556,7.187544444444445,pear
15,410.8355665206909,8034.5,10.906633333333334,9.133922222222223,5.716633333333333,pear
16,413.1787130832672,8200.5,11.030011111111111,9.188522222222222,5.8112,pear
17,566.9188272953033,13218.5,18.427122222222224,15.84618888888889,10.470333333333334,pear
18,802.4579310417175,17066.5,23.824022222222222,19.996000000000002,11.533877777777779,pear
19,752.2985501289368,18815.0,25.79745555555556,21.543,12.480055555555555,pear
20,524.3330405950546,14859.0,30.874455555555556,26.06078888888889,15.305955555555556,pear
21,525.1614691019058,15072.0,30.17467777777778,25.133933333333335,14.60878888888889,pear
22,518.1909054517746,14797.0,30.28358888888889,25.374000000000002,14.843322222222223,pear
23,528.6761864423752,15359.0,30.85771111111111,25.494022222222224,14.322755555555556,pear
24,500.6345567703247,13551.5,27.304633333333335,22.75448888888889,13.009400000000001,pear
25,476.77669167518616,12438.5,25.0501,20.812066666666666,12.033955555555556,pear
26,714.4995608329773,22335.0,44.99927777777778,37.891355555555556,21.88062222222222,pear
27,614.7594462633133,21010.0,49.756600000000006,41.51108888888889,18.69621111111111,pear
28,646.1147848367691,17753.5,36.090944444444446,30.042455555555556,16.49211111111111,pear
29,595.3452328443527,17069.5,34.04197777777778,28.497700000000002,15.965377777777778,pear
30,583.2030975818634,17106.5,34.36555555555556,28.7652,16.52388888888889,pear
31,582.9604572057724,17308.0,34.97663333333333,29.426711111111114,17.53657777777778,pear
32,563.060963511467,15236.5,29.661644444444445,24.49095555555556,14.076077777777778,pear
33,650.114785194397,16730.5,33.484255555555556,28.05578888888889,16.434822222222223,pear
34,686.215290427208,23633.0,46.92631111111111,39.36624444444445,22.3874,pear
35,720.7422022819519,22756.5,46.09502222222223,38.32948888888889,20.13678888888889,pear
36,666.4579306840897,22852.5,54.12436666666667,44.75527777777778,19.31567777777778,pear
37,692.6000654697418,21614.5,42.806622222222224,34.94215555555556,18.154666666666667,pear
38,725.185853600502,22083.0,52.74737777777778,43.059844444444444,16.948711111111113,pear
39,618.7594465017319,21347.0,40.82076666666667,33.6178,17.930355555555558,pear
0,557.060962677002,14229.5,13.143555555555556,4.7324,4.657533333333333,apple
1,741.4284937381744,13037.5,8.736555555555556,2.5906444444444445,3.0105666666666666,apple
2,681.8721445798874,13621.0,11.735811111111111,3.5082222222222224,3.6608555555555555,apple
3,745.0264722108841,12638.5,13.0144,3.784866666666667,4.254211111111111,apple
4,560.9604568481445,11865.0,11.647311111111112,3.3947444444444446,3.9060222222222225,apple
5,735.2274832725525,10762.5,8.533066666666667,2.6958888888888892,3.2890111111111113,apple
6,689.2274831533432,11505.5,9.342722222222223,2.877888888888889,3.3565222222222224,apple
7,512.9604570865631,9964.0,8.998944444444446,2.6738444444444447,3.0051444444444444,apple
8,641.5878739356995,13674.0,12.042044444444445,4.508566666666667,4.532633333333334,apple
9,592.8599520921707,14204.5,15.618,5.177133333333334,5.430066666666667,apple
10,521.6883796453476,12463.5,12.0098,4.089844444444445,4.251711111111112,apple
11,501.8477600812912,11404.0,11.617600000000001,3.991322222222222,3.9499444444444447,apple
12,713.0853472948074,12542.5,10.702355555555556,3.722588888888889,3.7509,apple
13,585.3452332019806,13363.5,8.900522222222223,2.7138555555555555,3.058088888888889,apple
14,691.7716389894485,10981.5,9.984455555555556,3.2792222222222223,3.3938,apple
15,693.1858531236649,13363.0,12.7988,3.540777777777778,3.757855555555556,apple
16,520.2325359582901,12409.5,12.90998888888889,4.403155555555556,4.142088888888889,apple
17,498.4335459470749,12700.5,12.3735,4.230188888888889,4.196544444444445,apple
18,542.6173119544983,12367.0,11.374511111111111,3.325111111111111,3.595155555555556,apple
19,591.5462437868118,11852.5,11.697600000000001,3.541055555555556,3.7846333333333333,apple
20,509.2619730234146,11632.5,10.307277777777779,2.8784111111111113,3.0871,apple
21,723.528998374939,15823.0,18.817611111111113,6.619411111111112,6.151233333333334,apple
22,594.031525015831,16879.5,17.661444444444445,5.739455555555556,5.7235000000000005,apple
23,591.3036035299301,13079.0,13.121022222222223,4.0680000000000005,4.317955555555556,apple
24,530.4335460662842,13238.5,14.3749,3.9574444444444445,4.243166666666667,apple
25,536.8183224201202,13264.0,16.245455555555555,5.5065,4.585555555555556,apple
26,640.3157950639725,13417.5,15.525444444444446,5.742211111111112,4.722966666666667,apple
27,629.8305147886276,11951.5,12.638288888888889,4.340966666666667,4.088711111111111,apple
28,568.3746711015701,11782.5,11.205033333333335,3.1979222222222226,3.4125222222222225,apple
29,514.433546423912,12973.5,14.451633333333334,4.534077777777778,4.019388888888889,apple
30,454.3919161558151,9765.0,10.599366666666667,4.119822222222222,4.007133333333334,apple
31,634.6589416265488,12867.5,11.368033333333333,3.2467555555555556,3.285677777777778,apple
32,622.8010766506195,9188.5,6.098833333333333,2.5942000000000003,2.7105222222222225,apple
33,686.4995609521866,9449.0,7.698511111111111,2.7242,2.897577777777778,apple
34,656.6000654697418,9603.5,8.803922222222223,3.2343222222222225,3.0718666666666667,apple
35,544.4751759767532,13267.0,13.37028888888889,3.9082222222222223,4.192044444444445,apple
36,655.002086520195,12476.5,13.422500000000001,4.158477777777778,4.409088888888889,apple
37,542.8183214664459,12760.0,13.139022222222223,4.054555555555556,4.247888888888889,apple
38,657.629504442215,12536.5,13.297500000000001,3.9963555555555557,4.102722222222223,apple
39,705.0437173843384,12290.0,14.0342,4.708477777777778,4.461077777777778,apple
0,509.84775960445404,13435.0,21.859466666666666,10.090544444444445,2.048988888888889,tomato
1,453.8477588891983,10747.0,16.723077777777778,6.800400000000001,2.9623222222222223,tomato
2,514.3746703863144,15590.5,25.006955555555557,11.685944444444445,2.3124333333333333,tomato
3,552.1320304870605,13218.0,28.154322222222223,15.784666666666668,5.770700000000001,tomato
4,563.0609624385834,18561.5,33.234966666666665,19.205144444444446,4.4781555555555554,tomato
5,510.81832206249237,15221.0,21.713155555555556,10.0859,4.311544444444444,tomato
6,654.658940911293,11271.5,18.158855555555558,9.376922222222223,3.8140333333333336,tomato
7,699.972648859024,18686.5,31.411122222222225,13.323411111111112,4.435011111111112,tomato
8,499.303603887558,15269.0,29.0072,14.290311111111112,3.3406444444444445,tomato
9,498.6761862039566,11945.0,18.069277777777778,7.902200000000001,2.0772333333333335,tomato
10,514.3330409526825,13412.0,23.144633333333335,11.70508888888889,2.8727666666666667,tomato
11,678.7594465017319,23753.0,36.946666666666665,16.768422222222224,5.643222222222223,tomato
12,627.8721445798874,20102.0,34.914433333333335,18.318633333333334,6.343488888888889,tomato
13,490.67618703842163,13284.0,19.82646666666667,7.926211111111112,2.3141333333333334,tomato
14,508.534050822258,13506.0,21.843366666666668,10.8009,4.6886222222222225,tomato
15,388.8355665206909,6567.5,10.4577,4.988777777777778,1.8210666666666668,tomato
16,416.39191567897797,10479.0,15.373166666666668,8.252366666666667,2.4616111111111114,tomato
17,554.6173119544983,18656.0,29.807566666666666,16.895877777777777,4.050955555555555,tomato
18,526.3330407142639,10969.0,14.077222222222224,5.697433333333334,1.6833,tomato
19,389.8477588891983,9046.0,16.14921111111111,8.721977777777779,2.280688888888889,tomato
20,516.0315254926682,16308.5,30.030711111111113,15.190377777777778,4.061333333333334,tomato
21,559.587873339653,17957.0,30.689644444444447,12.940877777777779,3.930766666666667,tomato
22,567.3452335596085,17984.5,24.663966666666667,10.125488888888889,5.9382,tomato
23,636.5584360361099,21674.0,38.90992222222222,20.46151111111111,3.9421333333333335,tomato
24,523.0020866394043,18297.5,25.084655555555557,12.094722222222222,6.095922222222223,tomato
25,523.5462433099747,16432.5,21.667033333333336,11.703777777777779,4.933766666666667,tomato
26,586.859951376915,13093.5,19.88222222222222,12.755266666666667,1.9521000000000002,tomato
27,537.5878732204437,17779.0,21.65096666666667,11.6792,4.282555555555556,tomato
28,502.0315246582031,16128.5,22.330255555555556,11.898477777777778,5.106677777777778,tomato
29,549.1025935411453,18207.0,30.754022222222222,20.917155555555556,3.3296333333333337,tomato
30,512.9604568481445,12554.0,21.157511111111113,14.702966666666667,2.941266666666667,tomato
31,669.9726501703262,20608.5,25.25267777777778,15.581522222222222,4.164033333333333,tomato
32,545.8893896341324,17602.5,26.58048888888889,18.296855555555556,2.8664111111111112,tomato
33,475.7472541332245,14642.5,23.120055555555556,17.386322222222223,2.2727333333333335,tomato
34,573.2863587141037,19810.5,30.18618888888889,17.782433333333334,3.1522111111111113,tomato
35,587.244727730751,22557.0,41.42767777777778,26.236722222222223,5.770855555555555,tomato
36,478.33304023742676,9660.0,14.857044444444446,9.911544444444445,2.4130444444444445,tomato
37,653.1442235708237,16498.5,20.94151111111111,14.7834,2.8281,tomato
38,437.8477598428726,12314.0,18.428255555555555,11.798200000000001,2.3540333333333336,tomato
39,511.4457380771637,17159.0,21.88832222222222,12.74228888888889,4.621866666666667,tomato
40,420.6345565319061,6942.5,10.410388888888889,6.821077777777778,1.441588888888889,tomato
41,389.07820749282837,9132.0,11.662855555555556,7.279922222222223,2.4923222222222225,tomato
